ra,dec,object_id,gmag,rmag,imag,zmag,ymag,gmag_err,rmag_err,imag_err,zmag_err,ymag_err,photoz_median,stellar_mass,sfr,ellipticity,position_angle
148.82073256726176,0.8885539441176555,42084928539592802,21.97765,20.360569,19.724524,19.39315,19.23124,0.0074575236,0.0020322101,0.0012864568,0.0013107527,0.002720226,0.39101756,51374000000.0,0.00010071,0.23006202867154502,41.83217845131618
148.59734541509158,1.3327736521308466,42085212007452757,22.26025,20.830288,20.045578,19.683254,19.472525,0.0073741847,0.0023794866,0.0015445856,0.0017470907,0.0033177836,0.4914014,74543000000.0,1.1719,0.17705187692633184,-81.22025498672744
148.52340127395877,1.4467439146724028,42085216302419771,22.748863,21.845022,22.010094,20.765018,20.187973,0.14341502,0.05863548,0.09636108,0.04828513,0.06648916,1.0977712,87943000000.0,1.5008,0.5753370962211539,-73.56666477778145
149.78654745666117,0.6772187050820858,42089734608007506,23.150637,22.466446,21.558525,20.84094,20.568857,0.029116767,0.026705699,0.011455289,0.012426139,0.021984847,1.0257185,155070000000.0,5.7517,0.06457653710355749,-4.87004711445411
149.76581864943552,1.1204721649889446,42089743197955780,23.545092,22.946205,22.669786,22.445864,22.345243,0.008852283,0.007168034,0.0067729712,0.008232153,0.019259617,0.8166401,70243000000.0,3.6228,0.16961148403147985,-55.04459070963895
149.65677603664906,0.6764445087358972,42089872046966094,23.349373,21.870007,20.590153,20.016932,19.929703,0.049676657,0.02140941,0.007422624,0.0057690092,0.017389983,0.61938995,112710000000.0,0.00010084,0.36889959712715137,-80.50225751423582
149.58242849954786,1.1201318003858627,42089880636908631,25.52421,23.547335,22.28691,21.420036,20.999508,0.045315553,0.011175073,0.0044502327,0.0029949138,0.0054118284,1.0076253,153010000000.0,0.46723,0.05819603138229534,-24.227154417589958
149.06953511963584,0.6964862406874515,42090284363826071,25.922394,24.027477,22.793726,21.975489,21.747965,0.18283184,0.04013971,0.012665553,0.0073920176,0.016700909,0.8928502,52224000000.0,0.0036946,0.13108190628163263,19.906806827309907
151.74503570886438,1.3612094734291156,42093870661525951,21.544575,20.056532,19.315884,18.888073,18.71331,0.005482163,0.0026769617,0.0018668271,0.0019454237,0.004229776,0.39655387,113590000000.0,6.2381,0.030684510011064203,-48.90250785489795
151.40874388094724,0.9326302544770751,42093999510523140,24.95051,23.172058,21.801973,21.28727,20.981445,0.040339284,0.011513239,0.0034297544,0.003260004,0.0063402345,0.7416021,69231000000.0,0.00010082,0.24287863243381724,8.486651337648738
151.19616775226552,1.4106214039735643,42094287273351363,23.609093,22.612669,21.612595,20.843498,20.60161,0.008728924,0.00508306,0.0021110366,0.0017678601,0.0036383977,0.97221065,188410000000.0,2.8301,0.12460022122525571,-22.144798733514875
150.75586763298276,0.9114318827392329,42094549266358210,24.044262,22.113115,20.74195,20.041977,19.809465,0.024582777,0.0048274053,0.0017510249,0.0015371231,0.0028867382,0.83051753,281160000000.0,0.21615,0.13228535594487123,42.088567432776784
150.79364596929895,1.3702476282304163,42094557856304911,25.070023,23.151329,21.875828,20.986414,20.650309,0.030061016,0.008723042,0.0028361226,0.0020860313,0.0042796624,0.9615493,226650000000.0,0.69147,0.020820704344551078,-41.95735563516291
351.5357883389999,0.1871970213076579,42687718609680954,25.774496,24.07973,22.806868,22.01157,21.758345,0.06278683,0.015887234,0.006635858,0.0052085184,0.009455109,0.92354786,55786000000.0,0.17136,0.017344343012274166,34.412266947735866
351.57778953773277,1.0594741493842195,42687740084496655,25.254183,23.582088,22.343567,21.66467,21.229916,0.1485528,0.03352391,0.022487545,0.016242873,0.02708627,0.8988601,58040000000.0,0.81412,0.15727158283609555,226.895542843669
351.3903693205993,0.31596531594588684,42687860343594218,27.002085,25.081682,23.52172,22.438334,21.85207,0.29404956,0.062329978,0.023592224,0.014793112,0.022702962,0.99329764,69570000000.0,0.00010051,0.39885331663688894,-44.481949897232056
351.3262216975456,0.7464195509326405,42687868933531523,24.78983,23.367033,21.937746,20.951109,20.368505,0.058495324,0.019410416,0.007374236,0.005051145,0.00699041,1.1484916,608680000000.0,1.8044,0.09181192108568981,19.82145201875626
351.23626378007924,1.0198648891392754,42687873228500724,22.380491,21.387209,20.479149,19.906723,19.979227,0.021774968,0.012011517,0.008525552,0.009406848,0.016070057,0.55086726,69986000000.0,3.5951,0.3737724230434164,4.567552456280893
353.1723605642586,0.024923010522809,42691974922272347,25.03636,23.68006,22.079657,21.416662,21.157562,0.029767403,0.010363648,0.0028762463,0.0026960315,0.0044212984,0.9933972,54752002000.0,3.4351,0.04328878190616625,-21.59036086946564
353.2040497916847,0.04788230593937156,42691974922274702,25.44634,23.676462,22.367722,21.463854,21.023033,0.049400926,0.012131629,0.0044564516,0.0036505957,0.005490502,1.156148,99994000000.0,0.0046757,0.17027030831800716,3.0408403557079566
352.7501190872987,0.7131436082123426,42692266980039834,24.621077,23.456675,22.187754,21.257221,20.94887,0.031130167,0.0134663815,0.00530961,0.004265478,0.0071226144,1.1975164,64259000000.0,0.040304,0.053668230896005586,-74.51750793596929
352.5880955219997,0.9386646417168185,42692408713960049,22.971426,21.456808,20.395948,20.091318,19.833546,0.018093271,0.006764175,0.0040201372,0.0040854965,0.006842435,0.5835969,63598000000.0,0.0015332,0.05364426260485189,32.481876164119235
352.1894240015417,0.10028702835637657,42692666411998069,25.695284,23.610182,22.287083,21.407219,21.106997,0.061755095,0.012572842,0.0049399803,0.003756176,0.006003427,0.94969344,127350000000.0,0.18393,0.06763591769429966,-21.187602909519427
352.1939746290243,0.6147626861283757,42692675001945201,26.691595,25.159182,23.976122,22.930864,22.406267,0.17425185,0.053324606,0.021638166,0.014991168,0.019532718,1.146219,59774000000.0,0.10021,0.08643308998529309,-40.5376020441542
352.05472453994946,0.3435414826219739,42692808145922842,22.749708,21.10952,20.303589,19.875547,19.645351,0.006505579,0.0017796515,0.0012065133,0.001401345,0.002269386,0.4833593,58908000000.0,0.037492,0.3051153072621834,-65.94931207183237
352.02141246401385,0.6371274557485032,42692812440897892,22.708447,21.116385,20.13951,19.736534,19.545778,0.0055455393,0.0016601703,0.0009706061,0.0010809298,0.001877771,0.544565,81873000000.0,0.00010102,0.2286126809544824,238.27814745744007
351.91166053885263,0.561008817670261,42692949879843460,24.315517,22.52466,21.191866,20.505539,20.289898,0.02259136,0.0052244114,0.0024940372,0.0019443198,0.0035402116,0.8313618,158360000000.0,0.23078,0.07812919610738622,12.13090811611508
353.945247125583,0.31921620340848955,42696931314501417,25.600763,24.28006,22.52823,21.8105,21.487825,0.42630747,0.13017352,0.032507103,0.03736914,0.04502528,0.8871566,57424000000.0,0.00010107,0.35721269188614324,-56.695512462675424
353.8551531500932,0.15862121993569794,42696927019534122,23.040272,21.398758,20.508312,20.065298,19.841051,0.019376688,0.005326499,0.0026882668,0.0038351486,0.0078037237,0.49672127,51474000000.0,0.00010065,0.06645964102524327,258.01828165431834
353.7333821219566,0.37904300177109057,42697068753478971,20.443586,19.154133,18.621937,18.320454,18.13028,0.0015669086,0.0007652971,0.00057145435,0.00071790244,0.0012328511,0.24260817,52621000000.0,0.00010087,0.17172003771123,-77.98621152142479
149.45774306335716,1.517988882173444,43153632366984118,24.387747,23.205717,21.926294,21.301718,21.05453,0.01878475,0.0094638895,0.0034406895,0.0034079012,0.0059213606,0.90625113,87843000000.0,1.6514,0.5066287072825106,13.10350943750585
148.43409568637216,2.6972228975725487,43154482770478254,23.582594,22.114511,20.782833,20.3353,20.046272,0.075379334,0.02127283,0.006620962,0.010808997,0.0134690255,0.68045807,121010000000.0,0.00040392,0.1114946828883917,-38.962964884071226
150.9827953425707,2.1662529788289513,43158047593355090,23.602802,22.960157,22.181751,21.649496,21.453316,0.0070163724,0.0066575888,0.0031121704,0.0036939234,0.006461617,0.9347016,53592000000.0,4.8159,0.054619312047204605,244.73665322930077
150.99135320420834,2.318543977858553,43158047593371766,24.104492,22.882011,21.78242,21.010143,20.798265,0.0116934255,0.006904319,0.0023823227,0.002061454,0.003959111,0.9300908,109810000000.0,1.9455,0.08895275705527805,7.185657121985315
150.39900321084733,2.462293324351024,43158464205194894,24.625757,22.709854,21.265823,20.518124,20.277132,0.010895965,0.0031114828,0.0009368729,0.0007943555,0.0013037405,0.83495945,222460000000.0,1.4239,0.1341036038369936,25.814744115225338
151.69981676425027,2.8148867622592366,43163008280580095,23.677732,22.559471,21.447777,20.672709,20.314909,0.026723484,0.014533375,0.0054771136,0.0046906453,0.008945603,0.9717854,241220000000.0,3.7305,0.3920297572688226,-11.718877456611267
151.82834326238248,2.9669357986043337,43163012575546266,23.29038,21.584644,20.344387,19.84627,19.565859,0.041445386,0.01136947,0.0061819856,0.0047911974,0.009866918,0.65714526,189380000000.0,0.0015402,0.09364170265199101,42.405714001353566
151.50591171474653,1.7311796933672705,43163119949740593,24.682741,22.879097,21.63451,21.16748,20.903978,0.04303958,0.012457095,0.004831119,0.005251956,0.010794297,0.7148813,55671000000.0,0.14571,0.20218288648483207,226.73113822816393
151.19931051687925,2.558201103158425,43163416302479206,24.490149,23.522299,22.43175,21.847237,21.49457,0.034867827,0.020292116,0.00751408,0.0065532783,0.014049042,0.92522836,56746000000.0,1.3909,0.19893804922083314,250.58111127763544
151.05965035178127,2.790852416136045,43163558036402865,23.122051,21.982004,20.574379,20.054033,19.923698,0.0077364966,0.003802028,0.0012996896,0.0011700495,0.002869702,0.947994,95893000000.0,0.48322,0.2818403236906134,264.5352545499959
149.14273443444011,3.325604919165385,44218243090509327,25.189274,23.026226,22.15709,21.246922,20.962257,0.07242859,0.012569231,0.005399363,0.00363853,0.0067468886,0.9525844,216840000000.0,0.33091,0.2177777956527972,-49.32064779953228
148.86052399388888,3.3618191716214683,44218380529466850,24.159393,22.540018,21.24843,20.78506,20.54894,0.022332368,0.0049318406,0.0019914738,0.0020715902,0.003928388,0.63136804,74187000000.0,0.00010043,0.08396090721878291,-17.161452887770324
148.92813628329722,3.602319070694448,44218384824409788,23.313269,22.521399,21.508648,20.944965,20.402569,0.018111048,0.007777867,0.0042841434,0.0050235125,0.0064942488,1.0232171,122080000000.0,3.5944,0.04888987501577913,-60.90903876058937
148.46731437501782,3.033516655865727,44218784256369373,23.353058,21.600727,20.402174,19.98544,19.679758,0.077332675,0.013869096,0.007044888,0.0062296754,0.010149172,0.6392824,177840000000.0,0.00010048,0.17506154470647395,262.08650218405216
150.75575103490596,3.10604481435453,44222499403097268,24.510998,23.021389,21.697834,20.948002,20.725334,0.030381132,0.011359547,0.0038856203,0.0030718148,0.006754392,0.86498314,180660000000.0,1.1073,0.40309425715400293,-18.696387857797546
150.44930250373727,3.1425095298890144,44222774281005789,25.446115,23.580471,22.420315,21.526533,21.121437,0.043725625,0.013248641,0.004207033,0.003007661,0.005819822,1.0148935,143820000000.0,0.21153,0.14296504507780172,247.40582768705897
150.3520026859787,3.254872901292809,44222778575968897,24.6461,23.091272,21.823309,20.971998,20.80732,0.02593329,0.009325088,0.0032461185,0.0024027263,0.005317993,0.90934855,182420000000.0,1.0839,0.12905356795026823,38.204305367470916
149.82784253402505,3.5079925975796593,44223195187796499,21.141655,19.772942,18.692966,18.255293,18.039524,0.0013348035,0.00053635135,0.00025055307,0.0003028076,0.0005050025,0.63465685,539450000000.0,3.1922,0.08268276824711485,-15.931414397180873
149.93275080902984,3.507600733712674,44223195187796577,23.757217,22.193335,21.031519,20.562128,20.388094,0.016739242,0.00456232,0.0018136905,0.0023427233,0.004431578,0.61313057,60731000000.0,0.00010058,0.22158110593313618,-32.68447156273352
149.6621372295823,3.3355165850072668,44223328331785335,25.574259,23.447638,22.301481,21.635603,21.305803,0.091893636,0.014377059,0.0057821115,0.005343454,0.01073968,0.82001007,50076000000.0,0.35033,0.5105343538498341,27.573940545318358
151.4731974984605,3.099426707878453,44227447205418427,24.137562,23.242308,22.094334,21.297815,21.019531,0.022186501,0.010670419,0.0045478772,0.00362213,0.007193324,0.95690304,115290000000.0,1.7758,0.3805895831022421,245.54512734411068
148.88269067697166,0.7315021299316805,42084924244624534,25.637325,23.916391,22.589613,21.599297,21.254683,0.29716992,0.09583225,0.028076744,0.02026704,0.035271335,0.9990286,124630000000.0,0.00010081,0.24929719323406507,39.9760850882464
148.58229934663376,1.2239038882959492,42085212007448912,21.274,19.672226,18.989159,18.6468,18.508604,0.005319527,0.0015368325,0.0010487881,0.0010557098,0.0020378246,0.38072103,105010000000.0,0.00010068,0.18561217040026123,254.59908652826746
150.23994278980982,1.2371147827003164,42089472615012500,24.78937,22.993826,21.671288,20.770807,20.378548,0.03633569,0.011858103,0.0037227205,0.0027322469,0.005458998,0.98927313,354580000000.0,1.0743,0.0957477267377298,-73.75529742511634
149.92662344000425,0.9815562685765732,42089601464031963,22.055334,20.465498,19.68054,19.334501,19.145962,0.004893135,0.0018089856,0.0009590419,0.0011740994,0.0022306065,0.4416516,87020000000.0,0.000101,0.11546809649045209,-68.10228512788382
149.793602516545,1.2601914284913938,42089747492918555,22.02509,20.732557,19.595232,19.1697,18.912413,0.0040070135,0.0021516862,0.0008694271,0.0009997425,0.0019534773,0.67134905,378460000000.0,6.4348,0.1932381959012549,267.2738022636613
149.4851663828359,1.0890549777805005,42090018075860079,23.13272,22.112574,21.02005,20.599703,20.330185,0.010338728,0.0056850347,0.0026275583,0.0028074745,0.005750812,0.7594034,126360000000.0,4.8512,0.5940367178787729,231.0768592144926
149.27195511338408,0.7635729466242569,42090146924878370,25.983826,24.244184,23.071861,22.091074,21.570574,0.092786916,0.022824185,0.008969392,0.0049652774,0.008256095,1.1951283,57081000000.0,0.036224,0.2416612302766451,26.490155429007878
149.3028895404675,0.9720138687630384,42090151219829163,25.311823,23.78743,22.446918,21.66405,21.348963,0.05177365,0.017722128,0.00654288,0.0050257994,0.009963025,0.9317738,104560000000.0,0.64771,0.26567122658679043,-75.46657916954834
149.24868228684124,1.0503424343771823,42090155514812960,23.801981,21.36579,20.387207,19.8295,19.36149,0.023159849,0.0032283778,0.0016554631,0.0015767516,0.0027990716,0.5237509,128430000000.0,0.70224,0.2525824532582077,43.43081253531666
149.1028528942159,1.2665019147903,42090297248735666,22.863678,21.552671,20.206905,19.60103,19.395144,0.0033381246,0.001452847,0.0005240971,0.00050993165,0.0009782069,0.95235306,220430000000.0,3.8583,0.01076611888390222,-24.487316957869425
151.44621532191027,0.7983208708121681,42093995215559199,26.243141,24.882586,23.293245,22.280836,21.750298,0.6719317,0.34650832,0.069386825,0.036229074,0.07544347,1.0888189,96385000000.0,0.00010084,0.2505931304585691,-35.54533771182507
151.22869923936662,1.4239642951298315,42094149834399280,23.824503,22.77249,21.81139,21.268076,21.004208,0.00906238,0.0055303425,0.0024824475,0.0025195116,0.005248422,0.8893418,61124000000.0,1.8113,0.05509153008990053,-9.48977868076004
351.8167953783182,1.0008394744388387,42687460911643465,22.44546,20.79668,19.98139,19.610369,19.443235,0.0068217604,0.0020327847,0.0013690896,0.001637652,0.0028689178,0.4339837,71272000000.0,0.00010061,0.3280628596836398,-53.366891559264616
351.6114279499874,0.3403190414409598,42687585465693111,21.328222,19.92185,19.275192,18.883858,18.658451,0.0027468386,0.0009946185,0.0007553448,0.0008042151,0.0014983768,0.30462182,57567000000.0,0.048687,0.37184469322089797,43.972686516928455
351.7641833149097,0.473300067059645,42687589760653876,23.174124,22.415916,21.417736,20.976055,20.752583,0.009424203,0.005517675,0.0031563349,0.0035506282,0.0063602193,0.7426819,51155000000.0,2.8418,0.1846322505326875,225.60685988378944
351.25560042962627,0.4450784378055291,42687860343604628,26.50988,24.550402,23.235933,22.373402,21.94023,0.1506391,0.03619581,0.01503532,0.0103345355,0.016366433,1.0156786,59648000000.0,0.0055921,0.27320290800049774,257.2917668276642
353.1882887578691,0.4591341901416121,42691983512209710,24.76,23.206696,21.864677,21.100029,20.747555,0.037545864,0.013294917,0.0050594076,0.0040746294,0.0070644263,0.9635801,156730000000.0,1.4287,0.037869174469395195,-51.96215914935732
353.1916112915996,0.7953001949726057,42691992102143687,20.118979,18.720818,18.146841,17.85911,17.632591,0.0009849833,0.00048266453,0.000330653,0.0003792137,0.00058361,0.25757834,121010000000.0,0.00010065,0.021417724887610068,226.9606863582604
353.164870177611,1.018047146631214,42691996397108852,23.195799,21.60758,20.496334,20.078428,19.910006,0.01590117,0.0046470244,0.0029277673,0.0025823698,0.004343158,0.58358216,69131000000.0,0.00010067,0.1084914295100653,-87.78499069723637
353.0478053194009,0.4309333313960038,42692120951163820,22.561922,21.317322,20.310703,19.896477,19.672613,0.004769295,0.0020185164,0.0012657573,0.0014818817,0.0024917729,0.57293564,84758000000.0,2.9015,0.2014578689378984,33.870254983079754
352.8562837091938,0.022649665792629156,42692249800176487,24.713694,23.00959,21.693096,20.798264,20.517925,0.03672732,0.010360283,0.003905659,0.002937064,0.0055090613,0.9385662,233250000000.0,0.70349,0.10052069478028891,43.13384310520183
352.44293219562377,0.48669385930801673,42692537562980383,22.286293,20.895285,19.234789,18.588526,18.290167,0.0022745593,0.00088720885,0.00032337804,0.0002758212,0.00039936916,0.92266357,922930000000.0,16.231,0.17528962740338372,-66.1076612039113
352.3610981223195,0.4913832222781831,42692537562980763,21.360533,19.831385,19.057055,18.659616,18.432104,0.0017497927,0.0007527015,0.000571389,0.00060827174,0.0011021576,0.23455627,50274000000.0,0.00010076,0.3482818997623137,246.05580423896316
352.27699853608203,0.44648768256201443,42692670706976289,26.654385,24.768682,23.126602,22.174929,21.628384,0.12674063,0.027355159,0.009375282,0.0062422184,0.008675087,1.1474327,159500000000.0,0.23418,0.14582757182305073,250.88616909692277
352.1334158337163,0.6496657438406837,42692675001948470,23.45243,22.384653,21.44296,20.653494,20.20159,0.02950912,0.015925292,0.009338733,0.008028424,0.011924696,0.99779236,255170000000.0,3.9853,0.2252023672425688,8.797284375419736
352.0355646105634,0.41479124159184877,42692808145929729,21.145971,19.478258,18.66265,18.267467,18.04335,0.0021611017,0.00068344135,0.0005066102,0.000503088,0.0008715333,0.36649677,217500000000.0,0.00010058,0.2972533676016498,-50.173090774874225
353.64587626096414,0.574277044228465,42697073048449330,23.569664,22.654936,21.743355,21.127861,20.83455,0.012828718,0.008168136,0.0046175225,0.004955468,0.008026637,0.9725934,103250000000.0,4.0474,0.031518275738121826,-68.32135421074543
149.48388390481864,1.7720939963407043,43153640956907655,25.636786,23.746267,22.464535,21.700268,21.521059,0.035452697,0.0076205274,0.0027298778,0.0021852474,0.0039466065,0.88121414,63741000000.0,0.094392,0.006596068771414054,-76.33934900710167
149.43998382059024,2.605721097826819,43153658136785233,25.295925,23.098227,21.788078,20.956694,20.737402,0.029369825,0.006444043,0.0020695643,0.0016633283,0.0028518287,0.9153026,167740000000.0,0.50437,0.12183317367492774,-70.50352349704735
149.33883257175586,1.5250702812306056,43153769805934899,25.206831,23.257408,21.970293,21.196573,20.999832,0.031452436,0.0070574423,0.002607266,0.0020208743,0.004250652,0.89372784,108700000000.0,0.15746,0.20155120872946541,9.747474491402855
149.15094842252907,2.2928438369962847,43153924424761577,25.28926,24.512331,23.752535,22.968596,22.426779,0.030434525,0.024366407,0.012827689,0.009943785,0.0191468,1.159876,55902000000.0,1.33,0.17041752776330166,-22.76656824791452
148.9045913086253,1.9428374589513489,43154053273782398,23.604416,23.103636,22.359587,21.681461,21.384018,0.019574514,0.011193597,0.007475896,0.0058959327,0.011971589,0.9720406,56035000000.0,2.2244,0.21250409444872131,-29.17264375579792
148.88981193017818,2.777357993044504,43154074748610573,22.935692,21.778534,20.84513,20.466198,20.237028,0.012523838,0.0048982236,0.0025715046,0.0028238725,0.005971394,0.6174656,63339000000.0,1.4,0.2769494493885355,-3.1081578724427317
150.89342868055243,1.5933750060787928,43158172147405988,23.790915,22.007046,20.612068,20.090137,19.827467,0.009237136,0.0029055052,0.0008928383,0.0009232741,0.0017597853,0.74621004,186930000000.0,0.26446,0.1894814444033266,266.7343887884522
148.73312986495452,0.9264184118781413,42085065978561812,25.970037,23.837032,22.52848,21.72558,21.469217,0.2230555,0.043334357,0.01629229,0.009647455,0.02096476,0.87570155,64892000000.0,0.00010083,0.2202711060491438,42.833892509786686
149.38958495786667,0.8443959800946,42090013780889091,25.129124,24.260147,23.372002,22.584215,21.981373,0.061518732,0.032611534,0.01813299,0.013492966,0.018798837,1.1835719,94789000000.0,1.4963,0.2691463406958603,23.75760205700368
149.34006715554085,0.9121072395422088,42090151219848383,26.755163,24.845663,23.369688,22.410316,21.827955,0.17590758,0.04139656,0.01411456,0.009327753,0.013050116,1.1650975,131190000000.0,0.39387,0.08678524931798759,-10.335249133359937
148.92654103305637,1.427315271535655,42090438982652271,25.703981,23.988567,22.888805,21.790213,21.200487,0.057017487,0.0145205995,0.006578274,0.0035443816,0.0059620515,0.992662,130460000000.0,0.19423,0.09948901209613337,-35.107212267258774
148.96895555766864,1.4549243917242933,42090438982654187,21.108786,19.676044,19.042841,18.745434,18.55965,0.0014012157,0.00061919476,0.00038626668,0.0004703008,0.00091709313,0.32731795,62963000000.0,0.00020318,0.2614628837248443,29.77284839985017
151.6478258786823,0.9574434189706748,42093862071566894,26.387568,24.687262,23.30912,22.332493,21.891634,0.53875744,0.1310058,0.04081146,0.019026527,0.045668762,1.0518802,93362000000.0,0.00010057,0.3042903789224851,229.86533203861103
151.28633100304882,0.7737266969832123,42094132654522584,24.529425,22.771002,21.48988,20.820206,20.63194,0.035841092,0.0101095345,0.0034541108,0.0028537016,0.007032441,0.8720181,111720000000.0,0.337,0.11365937328117526,-13.590797420722353
151.05461599740426,1.0430366224866416,42094278683395119,24.582294,23.657663,22.51073,21.73585,21.4296,0.029960385,0.015034787,0.006693606,0.0058240485,0.011894002,0.9311626,62959000000.0,1.0697,0.42555032493778,-72.08689055545062
151.1440308067465,1.372305445433091,42094282978394663,25.728426,23.945827,22.519028,21.51317,20.98047,0.056339297,0.01899891,0.0059038703,0.003874556,0.006374843,1.1519817,403310000000.0,1.1658,0.11510157125494136,-17.87554800799083
150.6180952263494,0.7975416565240928,42094682410342174,23.837614,21.985811,20.892887,20.353853,20.059181,0.020517776,0.0048701814,0.0022491855,0.0021289648,0.0038420274,0.5425598,87812000000.0,0.90988,0.3302686096273171,241.48579412658918
351.4928192852893,0.27328891872983035,42687718609688359,23.652872,22.630621,21.55686,20.78965,20.47509,0.014047859,0.0068494296,0.0038924562,0.0032513796,0.005891096,0.9341784,133980000000.0,2.1998,0.33182314771042654,-71.04949460635365
351.2527558383955,0.6605717943475569,42687868933525640,22.946974,21.478214,20.402985,19.880419,19.459244,0.011864442,0.0040111835,0.0021225994,0.00239818,0.004550668,0.6084868,92398000000.0,0.25694,0.35455805874194,40.51888916253939
353.31472741195523,1.077806474036924,42691863253098542,26.07909,24.636326,23.1394,22.27275,21.893724,0.259921,0.0994037,0.04311755,0.022889413,0.037263997,1.063702,71926000000.0,0.0006661,0.0967441972878268,-36.65322943852283
353.0959588617918,0.5122252346524502,42691987807166901,23.73537,22.310057,21.048096,20.660643,20.417898,0.011558162,0.004184398,0.001790865,0.001959614,0.003466169,0.6798987,63304000000.0,0.18986,0.041791794619772116,263.15170150599795
353.062329266432,0.7005089806885527,42691992102135704,26.177387,23.157743,21.545574,20.877975,20.474192,0.101293914,0.0095279645,0.0027268338,0.002424767,0.0037409065,0.76357526,151360000000.0,0.19943,0.34889330606803803,-84.84405709580247
353.0201340388756,0.8404072143761135,42692133836050050,22.546064,20.949652,20.090624,19.677761,19.481125,0.005597132,0.0018284463,0.0010894408,0.001140595,0.0021936295,0.49809423,69101000000.0,0.00059548,0.21506695064050796,15.31118797283915
352.79382453322415,0.5775338048422918,42692262685080708,23.929543,22.295523,21.102083,20.622726,20.399588,0.014943261,0.0044153505,0.0018960296,0.002013812,0.0035566103,0.6235975,64825000000.0,0.00010059,0.25687269482888087,-56.86788043394657
352.6555539839513,0.09339596981808139,42692391534088532,23.085524,21.476755,20.356373,19.899317,19.669712,0.008246739,0.0026752758,0.0011710463,0.0012692489,0.0022813184,0.5873673,101350000000.0,0.0001008,0.192261502537597,-42.64549710721039
352.20331468384956,0.90246490708761,42692683591863476,25.344837,23.135332,21.763493,20.779772,20.285099,0.06926165,0.014589261,0.0067727077,0.004844535,0.0058634053,1.0376345,580330000000.0,0.88551,0.06664966895908386,-62.72392943064375
352.01947717780473,0.5544225006520757,42692812440891343,21.921299,20.263357,19.523651,19.172218,18.973633,0.0030658685,0.0009662568,0.00068083126,0.0007538599,0.0012700377,0.38171673,86554000000.0,0.00010059,0.023851403157994944,-77.81358990316292
353.7125078892384,0.05359140107414065,42697060163545252,23.148567,21.663038,20.417461,19.925774,19.629475,0.016203938,0.004460952,0.001986943,0.0022672869,0.0037172765,0.6670922,154580000000.0,0.010967,0.19704918730805865,23.541917354724774
353.68850270272395,0.4480842315441978,42697068753483767,24.457346,22.655949,21.241905,20.783854,20.483555,0.023969086,0.006229172,0.002521377,0.0024262667,0.003859288,0.730298,100150000000.0,0.00010043,0.2335483854267374,10.473490354477661
353.4360555348266,0.8666509801414526,42697219077325645,25.336315,23.691673,22.177282,21.251925,20.641256,0.09460536,0.023543214,0.00939372,0.0062399027,0.00709864,1.1590762,508180000000.0,1.3378,0.18014262084744015,25.010060346726263
149.49640883177574,2.0706874681098126,43153645251885647,22.72116,21.316856,20.598799,20.164753,19.964273,0.0026577872,0.0010621623,0.0005871656,0.0006535715,0.0010984131,0.49100256,51160000000.0,1.6454,0.5495917960107986,36.67716896074645
149.26589441963984,1.8033474796791618,43153778395842789,26.374657,24.982758,23.649876,22.749842,22.133795,0.072864406,0.028413147,0.008882577,0.006428606,0.009791587,1.1560923,121180000000.0,0.3652,0.10953311461547455,258.12139872276174
149.28103180552614,2.8786415214879173,43153799870712476,23.394096,21.797249,20.621105,20.241785,19.979633,0.007770643,0.0023354976,0.00091382535,0.00096914166,0.0021389273,0.6152471,78389000000.0,0.00010097,0.21067865125418772,-61.23966147223618
149.13678636026142,1.6750485027372204,43153911539858797,23.56272,24.970463,22.143543,21.496056,21.239052,0.016168147,0.22174439,0.008414152,0.008199222,0.015670408,0.9409801,80008000000.0,2.696,0.2198007561863462,253.7373706503172
149.1621861241425,2.8623251219159456,43153937309666606,25.691189,23.909029,22.677227,21.769228,21.427046,0.061017595,0.014686321,0.0052107363,0.003513027,0.007309617,0.98869085,113820000000.0,0.33522,0.032109600626857415,-21.296875198411996
148.9204845496185,2.1131937245031556,43154057568747046,23.80293,22.628391,21.330727,20.470533,20.228138,0.028040368,0.01261149,0.006045797,0.0060169497,0.011859025,0.87010473,132230000000.0,2.2038,0.16170942395588184,259.87847491848083
148.5261136238906,2.464915745700659,43154341036558092,25.80517,25.35513,23.44037,22.696604,22.328531,0.51243186,0.26945972,0.060481932,0.08300115,0.078568086,1.1580689,70685000000.0,0.00037998,0.23465108369366883,-81.877160606281
148.59016920338146,2.9332217062509884,43154353921480031,23.530687,22.831522,21.81782,21.210442,21.105425,0.025125006,0.01082689,0.0052805566,0.004958546,0.011213257,0.87420994,56067000000.0,5.1208,0.0507090756594224,-63.6209555013275
151.53038410213796,2.3453596515828767,43163137129594246,23.192244,22.20408,20.734718,20.078634,20.113981,0.03819929,0.02309256,0.010147325,0.007525377,0.020765448,0.8590584,174590000000.0,4.1287,0.09015703812098796,20.09378357403733
151.21835266830757,1.8740723611116785,43163399122613710,24.371943,23.854776,23.124527,22.378778,21.987856,0.030928586,0.031141125,0.017941957,0.014248313,0.026513455,1.1104859,75365000000.0,1.6284,0.3842345111435106,257.2414171506391
149.01749326014888,3.4211135607608143,44218380529471759,25.257734,23.05024,21.75921,21.16932,20.810312,0.05859887,0.012807212,0.004742513,0.0049821627,0.008690113,0.73835194,84199000000.0,0.064003,0.23855941831160876,-4.520723872757131
